1.6366174614429474, 0.6733333333333333, 0.69
0.7970199155807495, 0.7222222222222222, 0.72
0.5489629632234574, 0.7655555555555555, 0.78
0.5029475849866867, 0.7744444444444445, 0.74
0.4878703039884567, 0.7933333333333333, 0.76
0.4587504523992538, 0.7944444444444444, 0.75
0.49485152125358584, 0.8, 0.74
0.4362513464689255, 0.8111111111111111, 0.71
0.435438814163208, 0.8055555555555556, 0.76
0.41159683763980864, 0.8222222222222222, 0.76
0.403245148062706, 0.8066666666666666, 0.73
0.4183127266168594, 0.8377777777777777, 0.75
0.4146862506866455, 0.7977777777777778, 0.72
0.3886664491891861, 0.8455555555555555, 0.72
0.35872854888439176, 0.8511111111111112, 0.71
0.34636935114860534, 0.8444444444444444, 0.75
0.3490641009807587, 0.8533333333333334, 0.7
0.3658268415927887, 0.8555555555555555, 0.75
0.3604209989309311, 0.87, 0.74
0.33814101070165636, 0.8633333333333333, 0.72
0.323091085255146, 0.8544444444444445, 0.69
0.31978639632463457, 0.8511111111111112, 0.7
0.3172514194250107, 0.8644444444444445, 0.72
0.3079443696141243, 0.8633333333333333, 0.71
0.2988304752111435, 0.8766666666666667, 0.7
0.33233625680208206, 0.86, 0.74
0.3084187963604927, 0.8811111111111111, 0.69
0.3123915272951126, 0.8766666666666667, 0.69
0.334731370806694, 0.8433333333333334, 0.68
0.8281741297245026, 0.8144444444444444, 0.75
0.4529516339302063, 0.8366666666666667, 0.76
0.3995122265815735, 0.8477777777777777, 0.71
0.35804741114377975, 0.8744444444444445, 0.73
0.3862620469927788, 0.8622222222222222, 0.72
0.3084313681721687, 0.8788888888888889, 0.74
0.34444613963365556, 0.8777777777777778, 0.72
0.2897845396399498, 0.8811111111111111, 0.73
0.2762599724531174, 0.8755555555555555, 0.68
0.28863998293876647, 0.86, 0.69
0.28995340019464494, 0.8955555555555555, 0.68
0.268631574511528, 0.8922222222222222, 0.72
0.2935445487499237, 0.8877777777777778, 0.72
0.2681791570782661, 0.9033333333333333, 0.69
0.26815730065107346, 0.8822222222222222, 0.74
0.2833245810866356, 0.8766666666666667, 0.76
0.28854290425777435, 0.9, 0.72
0.251614528298378, 0.91, 0.74
0.25034349262714384, 0.9088888888888889, 0.71
0.2543648386001587, 0.8877777777777778, 0.72
0.2417927524447441, 0.9133333333333333, 0.74
0.22450091779232026, 0.9122222222222223, 0.72
0.2124939727783203, 0.9222222222222223, 0.71
0.21070121765136718, 0.9288888888888889, 0.71
0.204058518409729, 0.9244444444444444, 0.71
0.2154758620262146, 0.9188888888888889, 0.75
0.20945403277873992, 0.93, 0.71
0.2307489812374115, 0.9288888888888889, 0.73
0.1995530954003334, 0.9288888888888889, 0.73
0.22098456293344498, 0.9155555555555556, 0.74
0.20258264601230622, 0.9166666666666666, 0.73
0.20004341155290603, 0.93, 0.69
0.2051010772585869, 0.9244444444444444, 0.7
0.22444360733032226, 0.9344444444444444, 0.72
0.21760579481720924, 0.9311111111111111, 0.73
0.20684527605772018, 0.9344444444444444, 0.7
0.21460261136293413, 0.9255555555555556, 0.68
0.19589039102196693, 0.9311111111111111, 0.71
0.19295771151781083, 0.9177777777777778, 0.74
0.19899404138326646, 0.9311111111111111, 0.72
0.81171982973814, 0.9144444444444444, 0.69
0.2579867258667946, 0.9233333333333333, 0.68
0.23231518834829332, 0.9077777777777778, 0.67
0.21350971460342408, 0.93, 0.73
0.20980104744434358, 0.93, 0.7
0.200448961853981, 0.9277777777777778, 0.7
0.20669791027903556, 0.8988888888888888, 0.65
0.19596582353115083, 0.9288888888888889, 0.72
0.19383771374821662, 0.9244444444444444, 0.72
0.22793885290622712, 0.9211111111111111, 0.7
0.1927482968568802, 0.93, 0.7
0.19330602556467055, 0.9344444444444444, 0.71
0.18373670265078546, 0.9322222222222222, 0.71
0.18363778322935104, 0.93, 0.7
0.18567251145839692, 0.9366666666666666, 0.7
0.1791668502986431, 0.9311111111111111, 0.7
0.20268693327903747, 0.93, 0.68
0.17468545451760292, 0.9311111111111111, 0.69
0.19015238523483277, 0.9266666666666666, 0.71
0.18748706415295602, 0.9333333333333333, 0.7
0.1883488567173481, 0.94, 0.72
0.18599190473556518, 0.9255555555555556, 0.71
0.20968372985720635, 0.9255555555555556, 0.7
0.42086485147476194, 0.93, 0.71
0.20844221368432045, 0.92, 0.68
0.45697896406054495, 0.9122222222222223, 0.69
0.20291600227355958, 0.9288888888888889, 0.7
0.18443846434354783, 0.9333333333333333, 0.74
0.18071703761816024, 0.9322222222222222, 0.7
0.17558154463768005, 0.9355555555555556, 0.75
0.16058834671974181, 0.9388888888888889, 0.71
0.1469870948791504, 0.9333333333333333, 0.7
0.16902872696518897, 0.9377777777777778, 0.71
0.1477116087079048, 0.9411111111111111, 0.7
0.1591871176660061, 0.9388888888888889, 0.71
0.15336351245641708, 0.94, 0.72
0.2787110911309719, 0.9388888888888889, 0.73
0.15165455818176268, 0.9344444444444444, 0.71
0.15649292558431627, 0.9377777777777778, 0.7
0.15500030428171158, 0.9388888888888889, 0.71
